Procedure_Code,Region,Avg_Charge
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,LA - Monroe,123070.64453125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,LA - New Orleans,122055.8203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,LA - Shreveport,111557.060546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MA - Boston,74489.43276742789
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MA - Springfield,79533.494140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MA - Worcester,77684.056640625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MD - Baltimore,51273.45151654412
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MD - Salisbury,72335.017578125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MD - Takoma Park,44291.55859375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ME - Bangor,65517.3984375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ME - Portland,87944.0515625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Ann Arbor,101589.28841145833
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Dearborn,75429.310546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Detroit,87862.003125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Flint,93407.0283203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Grand Rapids,73653.310546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Kalamazoo,102706.5625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Lansing,102315.203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Marquette,39837.68359375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Petoskey,63827.69140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Pontiac,98169.59765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Royal Oak,90599.75
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Saginaw,82523.50546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - St. Joseph,63720.42578125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI - Traverse City,94943.9765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN - Duluth,87713.80078125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN - Minneapolis,107428.85491071429
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN - Rochester,101538.0234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN - St. Cloud,88999.5546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN - St. Paul,122227.48046875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO - Cape Girardeau,142442.51041666666
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO - Columbia,89810.76692708333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO - Joplin,112579.78385416667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO - Kansas City,135203.11216517858
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO - Springfield,96874.0498046875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO - St. Louis,105489.16867897728
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS - Gulfport,218638.625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS - Hattiesburg,104047.12239583333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS - Jackson,183703.84486607142
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS - Meridian,86548.0
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS - Oxford,73746.4296875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS - Tupelo,75619.65234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MT - Billings,72794.50911458333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MT - Great Falls,75254.1640625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MT - Missoula,61091.869140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Asheville,75207.6171875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Charlotte,84954.02163461539
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Durham,103402.12239583333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Greensboro,62580.83203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Greenville,82466.65625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Hickory,152233.40625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Raleigh,100007.36541193182
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Wilmington,69682.35546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC - Winston-Salem,88691.736328125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ND - Bismarck,44766.62890625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ND - Fargo/Moorhead MN,66431.92578125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ND - Grand Forks,78550.140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ND - Minot,61910.5546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NE - Lincoln,83542.275390625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NE - Omaha,129251.058984375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NH - Lebanon,96057.953125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NH - Manchester,96762.72098214286
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - Camden,214122.31553819444
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - Hackensack,192430.26041666666
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - Morristown,163696.67578125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - New Brunswick,216507.41145833334
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - Newark,222075.708984375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - Paterson,186437.7890625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ - Ridgewood,140179.34765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NM - Albuquerque,100361.2890625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NV - Las Vegas,272518.75
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NV - Reno,119758.8515625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Albany,85080.265234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Binghamton,66930.916015625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Bronx,162401.578125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Buffalo,87813.234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - East Long Island,140780.77919407896
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Elmira,80335.36197916667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Manhattan,141418.04036458334
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Rochester,70773.421875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Syracuse,83199.13560267857
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - White Plains,143126.080078125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Akron,154640.48697916666
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Canton,45746.869140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Cincinnati,97408.83203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Cleveland,102784.53543526786
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Columbus,91571.9873046875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Dayton,147949.81875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Elyria,64927.634765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Kettering,126893.3828125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Toledo,136564.9720982143
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH - Youngstown,85927.5068359375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OK - Lawton,107741.5234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OK - Oklahoma City,144037.8719951923
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OK - Tulsa,95935.5341796875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR - Bend,84383.765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR - Eugene,111874.68359375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR - Medford,129002.87760416667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR - Portland,117613.65736607143
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR - Salem,81582.0
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Allentown,160305.8828125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Altoona,68288.8828125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Danville,105046.8828125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Erie,116281.052734375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Harrisburg,94057.52799479167
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Johnstown,64465.578125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Lancaster,159910.58984375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Philadelphia,246849.26009114584
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Pittsburgh,90585.38327205883
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Reading,136174.6826171875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Sayre,93873.4296875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Scranton,91584.79947916667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - Wilkes-Barre,133071.1640625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA - York,75951.5078125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,RI - Providence,91892.8525390625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC - Charleston,140017.66666666666
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC - Columbia,171147.1884765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC - Florence,189725.8359375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC - Greenville,120722.3640625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC - Spartanburg,138366.25
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SD - Rapid City,112698.359375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SD - Sioux Falls,110207.099609375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Chattanooga,116728.283203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Jackson,127493.97265625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Johnson City,102563.5703125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Kingsport,72277.453125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Knoxville,102628.30729166667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Memphis,126068.83333333333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN - Nashville,113017.91640625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Abilene,116927.9296875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Amarillo,144186.97265625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Austin,147836.99609375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Beaumont,139660.06640625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Bryan,153148.671875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Corpus Christi,199955.1015625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Dallas,152555.80766369047
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - El Paso,189888.6078125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Fort Worth,145271.35546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Harlingen,218059.15625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Houston,167804.21125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Longview,91200.4609375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Lubbock,202976.5546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - McAllen,165284.48697916666
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Odessa,90979.3359375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - San Angelo,71360.9140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - San Antonio,137122.953125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Temple,104757.5234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Tyler,134981.08333333334
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Victoria,141280.33203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Waco,74744.5546875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX - Wichita Falls,118423.2265625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,UT - Ogden,71948.3515625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,UT - Provo,107777.6015625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,UT - Salt Lake City,93029.52473958333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Arlington,85035.36662946429
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Charlottesville,84134.37109375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Lynchburg,74400.234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Newport News,84513.72395833333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Norfolk,103726.5419921875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Richmond,183881.26302083334
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Roanoke,109294.9234375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA - Winchester,70315.9140625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VT - Burlington,67606.4951171875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA - Everett,109296.296875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA - Olympia,147004.6875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA - Seattle,125034.11467633929
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA - Spokane,89919.71657986111
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA - Tacoma,175368.6015625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA - Yakima,61417.33203125
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - Appleton,39206.734375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - Green Bay,90691.0
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - La Crosse,94093.853515625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - Madison,127656.86979166667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - Marshfield,61728.5
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - Milwaukee,104801.22488839286
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI - Wausau,98469.30859375
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WV - Charleston,83227.009765625
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WV - Huntington,83606.20052083333
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WV - Morgantown,91492.0107421875
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WY - Casper,100458.296875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AK - Anchorage,79926.9359375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL - Birmingham,72696.55718315972
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL - Dothan,85206.775390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL - Huntsville,51760.515234375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL - Mobile,49858.672154017855
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL - Montgomery,53987.994791666664
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL - Tuscaloosa,67459.0234375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR - Fort Smith,52913.419921875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR - Jonesboro,34603.0888671875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR - Little Rock,58350.9658203125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR - Springdale,54173.25
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR - Texarkana,52226.650390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ - Mesa,84781.44140625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ - Phoenix,65406.7392578125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ - Sun City,70014.84765625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ - Tucson,70665.86049107143
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Alameda County,166482.0625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Bakersfield,81024.48828125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Chico,120301.18229166667
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Contra Costa County,148968.80859375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Fresno,76528.57421875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Los Angeles,123018.80108173077
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Modesto,127087.3203125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Napa,120060.0
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Orange County,110400.46796875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Palm Springs/Rancho M,139044.88671875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Redding,96020.02083333333
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Sacramento,140602.56321022726
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Salinas,106351.2734375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - San Bernardino,91154.04799107143
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - San Diego,101144.15950520833
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - San Francisco,151157.572265625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - San Jose,166924.1796875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - San Luis Obispo,130170.056640625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - San Mateo County,166825.84375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Santa Barbara,101678.54296875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Santa Cruz,154034.71875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Santa Rosa,159023.078125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Stockton,103270.8828125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA - Ventura,116647.8390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Boulder,73589.9140625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Colorado Springs,64409.5859375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Denver,79908.43449519231
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Fort Collins,63242.2578125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Grand Junction,43469.46875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Greeley,63297.376953125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO - Pueblo,73259.1796875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CT - Bridgeport,69942.9171875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CT - Hartford,42155.29918323864
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CT - New Haven,63159.380208333336
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,DC - Washington,38345.29567307692
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,DE - Wilmington,35190.900390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Bradenton,82951.23046875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Clearwater,82043.0234375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Fort Lauderdale,96204.22192382812
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Fort Myers,77353.30126953125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Gainesville,94227.015625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Hudson,145013.654296875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Jacksonville,75522.973046875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Lakeland,76673.34375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Miami,110191.931640625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Ocala,94784.423828125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Orlando,77607.78634510869
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Ormond Beach,49429.975260416664
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Panama City,88416.677734375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Pensacola,81080.56796875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Sarasota,71838.21354166667
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - St. Petersburg,109851.1953125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Tallahassee,56612.979817708336
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL - Tampa,93945.78292410714
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Albany,65202.421875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Atlanta,64429.20270647322
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Augusta,60801.4736328125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Columbus,54529.763671875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Macon,53176.2841796875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Rome,52920.94140625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA - Savannah,75443.68229166667
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,HI - Honolulu,53770.583984375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Cedar Rapids,36503.708984375
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Davenport,38749.7939453125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Des Moines,46563.50390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Dubuque,41354.388671875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Iowa City,51843.935546875
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Mason City,44083.765625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Sioux City,45920.36328125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA - Waterloo,41790.70703125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ID - Boise,43124.080729166664
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ID - Idaho Falls,50006.0390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Aurora,102453.1640625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Bloomington,65930.439453125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Blue Island,66973.43033854167
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Chicago,79798.15655048077
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Elgin,80712.58203125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Evanston,58715.88515625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Hinsdale,59945.884114583336
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Joliet,52092.064453125
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Melrose Park,79374.14496527778
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Peoria,56796.025390625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Rockford,60294.93861607143
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Springfield,51728.17522321428
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL - Urbana,66846.3994140625
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IN - Evansville,42023.410546875
